1,0
1.1,0.086756
1.2,0.16596
1.3,0.238818
1.4,0.306275
1.5,0.369078
1.6,0.427822
1.7,0.483007
1.8,0.535039
1.9,0.584251
2,0.630923
2.1,0.67535
2.2,0.717699
2.3,0.75816
2.4,0.7969
2.5,0.83406
2.6,0.869757
2.7,0.90411
2.8,0.93722
2.9,0.969157
3,1
3.1,1.029862
3.2,1.058765
3.3,1.086775
3.4,1.113948
3.5,1.140334
3.6,1.165971
3.7,1.190915
3.8,1.215196
3.9,1.238835
4,1.261863
4.1,1.284356
4.2,1.306295
4.3,1.327711
4.4,1.348638
4.5,1.369093
4.6,1.389095
4.7,1.408675
4.8,1.427845
4.9,1.446609
5,1.464979
5.1,1.483021
5.2,1.500701
5.3,1.518038
5.4,1.535052
5.5,1.551753
5.6,1.56815
5.7,1.584266
5.8,1.600101
5.9,1.615659
6,1.630939
6.1,1.645999
6.2,1.660807
6.3,1.675368
6.4,1.689703
6.5,1.703816
6.6,1.717708
6.7,1.7314
6.8,1.74489
6.9,1.758178
7,1.771256
7.1,1.784181
7.2,1.796918
7.3,1.80947
7.4,1.821856
7.5,1.834073
7.6,1.846124
7.7,1.858027
7.8,1.869778
7.9,1.881374
8,1.892804
8.1,1.904124
8.2,1.9153
8.3,1.926329
8.4,1.937232
8.5,1.948003
8.6,1.958643
8.7,1.969171
8.8,1.979578
8.9,1.989864
9,2.000015
9.1,2.010087
9.2,2.020042
9.3,2.029878
9.4,2.039616
9.5,2.049246
9.6,2.058772
9.7,2.06821
9.8,2.077549
9.9,2.086792
1E+1,2.09592
10.1,2.10499
10.2,2.113966
10.3,2.122842
10.4,2.131639
10.5,2.140348
10.6,2.148969
10.7,2.157522
10.8,2.165993
10.9,2.174384
11,2.182676
11.1,2.190927
11.2,2.199098
11.3,2.207185
11.4,2.215208
11.5,2.223155
11.6,2.231029
11.7,2.238849
11.8,2.246599
11.9,2.254281
12,2.261879
12.1,2.269446
12.2,2.276945
12.3,2.284372
12.4,2.291744
12.5,2.299054
12.6,2.3063
12.7,2.313502
12.8,2.320645
12.9,2.327728
13,2.334738
13.1,2.341726
13.2,2.348656
13.3,2.355522
13.4,2.362342
13.5,2.369109
13.6,2.375819
13.7,2.382494
13.8,2.389118
13.9,2.395689
14,2.402195
14.1,2.408686
14.2,2.415127
14.3,2.421511
14.4,2.427855
14.5,2.434154
14.6,2.440402
14.7,2.446623
14.8,2.452797
14.9,2.458925
15,2.464996
15.1,2.471057
15.2,2.477073
15.3,2.483038
15.4,2.488968
15.5,2.494859
15.6,2.500705
15.7,2.50653
15.8,2.512313
15.9,2.518054
16,2.523743
16.1,2.529426
16.2,2.53507
16.3,2.540667
16.4,2.546234
16.5,2.551769
16.6,2.557261
16.7,2.562735
16.8,2.568174
16.9,2.573574
17,2.578926
17.1,2.584277
17.2,2.589591
17.3,2.594865
17.4,2.600111
17.5,2.605329
17.6,2.610507
17.7,2.615672
17.8,2.620804
17.9,2.625901
18,2.630955
18.1,2.636011
18.2,2.641033
18.3,2.646014
18.4,2.650975
18.5,2.655911
18.6,2.66081
18.7,2.665698
18.8,2.670557
18.9,2.675383
19,2.68017
19.1,2.684962
19.2,2.68972
19.3,2.694444
19.4,2.699149
19.5,2.70383
19.6,2.708477
19.7,2.713118
19.8,2.71773
19.9,2.722313
2E+1,2.726861
